match_id,player_id,player_name,team,opposition,date,format,venue,batting_position,runs,balls_faced,fours,sixes,dismissal_type,dismissed,balls_bowled,maidens,runs_conceded,wickets,wides,no_balls,dot_balls,fours_conceded,sixes_conceded,catches,run_outs,stumpings,team_won,player_of_match
225247,10a91f35,Shoaib Akhtar,Pakistan,England,2006-09-05,ODI,The Rose Bowl,10.0,2,2,0,0,,False,60,1,59,2,1,0,34,8,0,1,1,0,True,False
225247,e03b66ec,Mohammad Asif,Pakistan,England,2006-09-05,ODI,The Rose Bowl,,0,0,0,0,,False,54,0,51,0,2,0,27,5,0,0,0,0,True,False
858485,3b041a12,Tamim Iqbal,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,1.0,132,136,15,3,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
858485,4d9f9686,Soumya Sarkar,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,2.0,20,37,3,0,run out,True,0,0,0,0,0,0,0,0,0,1,1,0,True,False
858485,bf1d7d3e,Mahmudullah,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,3.0,5,19,0,0,bowled,True,12,0,7,0,0,0,5,0,0,1,0,0,True,False
858485,a94e08ea,Mushfiqur Rahim,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,4.0,106,78,13,2,caught,True,0,0,0,0,0,0,0,0,0,1,1,0,True,True
858485,7dc35884,Shakib Al Hasan,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,5.0,31,29,4,0,lbw,True,56,0,45,1,1,0,26,4,0,0,0,0,True,False
858485,7147f314,Sabbir Rahman,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,6.0,15,8,1,1,bowled,True,0,0,0,0,0,0,0,0,0,0,1,0,True,False
858485,6eea0b32,Nasir Hossain,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,7.0,3,1,0,0,,False,18,0,20,0,0,0,7,2,0,2,0,0,True,False
858485,5c756df3,Abul Hasan,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,,0,0,0,0,,False,30,0,42,0,0,0,7,5,0,0,0,0,True,False
858485,1f7adc8a,Arafat Sunny,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,,0,0,0,0,,False,60,1,47,3,0,0,29,3,1,0,0,0,True,False
858485,ef18b66e,Taskin Ahmed,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,,0,0,0,0,,False,48,0,42,3,5,0,29,5,0,0,0,0,True,False
858485,f56cd097,Rubel Hossain,Bangladesh,Pakistan,2015-04-17,ODI,Shere Bangla National Stadium,,0,0,0,0,,False,48,1,45,1,0,1,25,6,0,0,0,0,True,False
858485,211de69f,Azhar Ali,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,1.0,72,74,7,0,caught,True,18,0,17,0,0,0,5,1,0,0,0,0,False,False
858485,2254ab79,Sarfraz Ahmed,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,2.0,24,32,3,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
858485,9ab63e7b,Mohammad Hafeez,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,3.0,4,7,1,0,run out,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
858485,7cd0a092,Haris Sohail,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,4.0,51,65,4,1,caught,True,18,0,31,0,0,0,4,2,2,0,0,0,False,False
858485,2f26ac1a,Mohammad Rizwan,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,5.0,67,59,8,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
858485,61f05b05,Fawad Alam,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,6.0,14,19,1,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
858485,3fbb43a9,Saad Nasim,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,7.0,0,4,0,0,bowled,True,24,0,31,0,1,0,8,4,0,0,0,0,False,False
858485,b3118300,Wahab Riaz,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,8.0,8,12,1,0,bowled,True,60,0,59,4,5,0,32,7,1,0,1,0,False,False
858485,05d74535,Saeed Ajmal,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,9.0,0,4,0,0,lbw,True,60,0,74,0,0,0,27,8,3,0,0,0,False,False
858485,086f5984,Junaid Khan,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,,0,0,0,0,run out,True,60,0,53,0,2,0,30,6,0,0,0,0,False,False
858485,a63775d6,Rahat Ali,Pakistan,Bangladesh,2015-04-17,ODI,Shere Bangla National Stadium,10.0,1,1,0,0,,False,60,0,56,1,0,1,30,8,0,0,0,0,False,False
742621,22bd731a,DG Brownlie,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,1.0,47,66,8,0,bowled,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
742621,ed90abe4,AP Devcich,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,2.0,58,68,8,0,run out,True,12,0,14,0,0,0,7,1,1,0,0,0,True,False
742621,d027ba9f,KS Williamson,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,3.0,70,91,7,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,True,True
742621,b61a3e1a,LRPL Taylor,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,4.0,2,3,0,0,caught,True,0,0,0,0,0,0,0,0,0,3,0,0,True,False
742621,e824e6ee,TWM Latham,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,5.0,3,7,0,0,caught,True,0,0,0,0,0,0,0,0,0,2,0,0,True,False
742621,8abdf100,CJ Anderson,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,6.0,10,10,0,1,bowled,True,42,0,35,1,0,0,21,3,1,0,0,0,True,False
742621,0fa5042b,L Ronchi,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,7.0,36,33,6,0,caught,True,0,0,0,0,0,0,0,0,0,2,0,0,True,False
742621,d7c6af50,DL Vettori,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,8.0,13,8,2,0,,False,60,0,48,0,0,0,30,2,2,1,0,0,True,False
742621,350bb1b1,AF Milne,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,,0,0,0,0,,False,60,0,53,2,1,0,31,4,2,0,0,0,True,False
742621,e84ac20c,MJ Henry,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,,0,0,0,0,,False,60,0,45,4,3,0,33,3,1,0,0,0,True,False
742621,51a3c5ef,MJ McClenaghan,New Zealand,Pakistan,2014-12-12,ODI,Sharjah Cricket Stadium,,0,0,0,0,,False,57,0,56,3,5,1,26,5,0,0,0,0,True,False
742621,9ab63e7b,Mohammad Hafeez,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,1.0,76,93,9,1,caught,True,0,0,0,0,0,0,0,0,0,0,1,0,False,False
742621,f8fd6e3f,Ahmed Shehzad,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,2.0,0,5,0,0,caught,True,6,0,7,0,0,0,3,1,0,0,0,0,False,False
742621,33cb3411,Younis Khan,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,3.0,6,8,1,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
742621,50250426,Asad Shafiq,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,4.0,1,5,0,0,bowled,True,6,0,9,0,0,0,2,0,1,0,0,0,False,False
742621,7cd0a092,Haris Sohail,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,5.0,33,45,2,1,caught,True,54,0,48,3,1,0,20,4,0,0,1,0,False,False
742621,7eae4418,Misbah-ul-Haq,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,6.0,47,66,2,2,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
742621,2254ab79,Sarfraz Ahmed,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,7.0,23,34,0,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
742621,0dc00542,Shahid Afridi,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,8.0,27,16,1,3,caught,True,60,0,47,2,1,0,30,5,0,0,0,0,False,False
742621,b3118300,Wahab Riaz,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,9.0,14,19,1,0,caught,True,54,0,58,0,2,0,26,9,0,0,0,0,False,False
742621,64d43928,Sohail Tanvir,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,10.0,14,10,2,0,lbw,True,36,0,30,0,2,0,24,5,0,2,0,0,False,False
742621,a8e3170f,Mohammad Irfan,Pakistan,New Zealand,2014-12-12,ODI,Sharjah Cricket Stadium,,0,0,0,0,,False,60,0,50,0,2,2,37,7,0,0,0,0,False,False
1077949,f8fd6e3f,Ahmed Shehzad,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,1.0,67,85,6,0,bowled,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1077949,ff077124,Kamran Akmal,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,2.0,47,49,5,3,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
1077949,9ab63e7b,Mohammad Hafeez,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,3.0,88,96,6,3,caught,True,48,0,35,1,1,0,21,0,1,0,0,0,False,False
1077949,8a75e999,Babar Azam,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,4.0,13,21,0,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
1077949,64c34cd0,Shoaib Malik,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,5.0,53,38,6,2,caught,True,36,0,24,0,5,0,23,1,1,0,0,0,False,False
1077949,2254ab79,Sarfraz Ahmed,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,6.0,20,13,2,0,,False,0,0,0,0,0,0,0,0,0,0,0,1,False,False
1077949,9cb8d7a6,Imad Wasim,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,7.0,6,6,0,0,,False,18,0,21,0,0,0,6,3,0,0,0,0,False,False
1077949,9de62878,Shadab Khan,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,54,0,52,2,0,0,26,2,2,0,0,0,False,False
1077949,e174dadd,Mohammad Amir,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,54,0,59,2,4,0,26,6,2,0,0,0,False,False
1077949,2911de16,Hasan Ali,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,30,0,43,0,0,0,13,5,2,0,0,0,False,False
1077949,b3118300,Wahab Riaz,Pakistan,West Indies,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,54,0,69,1,3,1,22,10,0,2,0,0,False,False
1077949,0ebfb1ad,E Lewis,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,1.0,47,67,3,2,bowled,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
1077949,bbff906c,CAK Walton,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,2.0,7,18,1,0,caught,True,0,0,0,0,0,0,0,0,0,2,0,0,True,False
1077949,e012ad13,KOA Powell,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,3.0,61,88,5,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
1077949,1fc6ef83,SD Hope,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,4.0,24,34,1,1,stumped,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
1077949,773cec26,JN Mohammed,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,5.0,91,59,11,3,,False,24,1,28,0,0,0,13,4,1,0,0,0,True,True
1077949,0a9d8b61,JL Carter,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,6.0,14,15,1,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
1077949,0f721006,JO Holder,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,7.0,11,8,0,1,caught,True,60,0,58,1,4,0,26,3,2,1,0,0,True,False
1077949,4a745f65,AR Nurse,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,8.0,34,15,5,1,,False,60,0,62,4,1,0,21,3,2,0,0,0,True,False
1077949,7a80ddf2,D Bishoo,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,36,0,36,0,1,0,14,1,1,0,0,0,True,False
1077949,d9609443,ST Gabriel,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,60,0,69,0,1,1,26,7,2,0,0,0,True,False
1077949,b0946605,AS Joseph,West Indies,Pakistan,2017-04-07,ODI,Providence Stadium,,0,0,0,0,,False,60,1,49,0,0,0,36,7,0,1,0,0,True,False
1098206,29e95537,AM Rahane,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",1.0,62,80,8,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,0a476045,S Dhawan,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",2.0,87,94,8,2,lbw,True,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,ba607b88,V Kohli,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",3.0,32,47,1,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,1c914163,Yuvraj Singh,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",4.0,4,10,0,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,4a8a2e3b,MS Dhoni,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",5.0,9,10,1,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,99d63244,KM Jadhav,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,dbe50b21,HH Pandya,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,495d42a5,R Ashwin,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,8d2c70ad,Kuldeep Yadav,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,2e81a32d,B Kumar,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,cc1e8c68,UT Yadav,India,West Indies,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,0ebfb1ad,E Lewis,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,,False
1098206,e012ad13,KOA Powell,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,1fc6ef83,SD Hope,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,773cec26,JN Mohammed,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,3feda4fa,RL Chase,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,,False
1098206,0a9d8b61,JL Carter,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,8,0,5,0,1,0,4,0,0,0,0,0,,False
1098206,0f721006,JO Holder,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,48,0,34,1,1,0,25,2,0,1,0,0,,False
1098206,4a745f65,AR Nurse,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,24,1,22,0,0,0,11,3,0,0,0,0,,False
1098206,7a80ddf2,D Bishoo,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,60,0,39,1,0,0,27,1,0,0,0,0,,False
1098206,b0946605,AS Joseph,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,48,0,53,1,1,0,24,5,2,0,0,0,,False
1098206,92aa28fe,ML Cummins,West Indies,India,2017-06-23,ODI,"Queen's Park Oval, Port of Spain",,0,0,0,0,,False,48,0,46,0,2,0,25,7,0,0,0,0,,False
569242,f41598c1,AN Cook,England,New Zealand,2013-02-23,ODI,Eden Park,1.0,46,70,5,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,True,False
569242,33155d1b,IR Bell,England,New Zealand,2013-02-23,ODI,Eden Park,2.0,24,22,3,1,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
569242,ac7fa28f,IJL Trott,England,New Zealand,2013-02-23,ODI,Eden Park,3.0,38,44,4,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
569242,a343262c,JE Root,England,New Zealand,2013-02-23,ODI,Eden Park,4.0,28,56,2,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,True,False
569242,d2a6c0e6,EJG Morgan,England,New Zealand,2013-02-23,ODI,Eden Park,5.0,39,25,5,2,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,True,False
569242,99b75528,JC Buttler,England,New Zealand,2013-02-23,ODI,Eden Park,6.0,3,4,0,0,caught,True,0,0,0,0,0,0,0,0,0,3,1,0,True,False
569242,4c5d73db,CR Woakes,England,New Zealand,2013-02-23,ODI,Eden Park,7.0,3,8,0,0,,False,54,0,34,1,2,0,35,1,1,1,0,0,True,False
569242,eba6a852,SCJ Broad,England,New Zealand,2013-02-23,ODI,Eden Park,,0,0,0,0,,False,54,0,38,2,0,0,31,3,1,0,0,0,True,False
569242,221ad9d9,GP Swann,England,New Zealand,2013-02-23,ODI,Eden Park,,0,0,0,0,,False,53,0,49,2,1,0,26,2,2,1,0,0,True,False
569242,ccdd8308,ST Finn,England,New Zealand,2013-02-23,ODI,Eden Park,,0,0,0,0,,False,54,3,27,3,2,0,40,2,1,0,1,0,True,False
569242,d12143bf,JM Anderson,England,New Zealand,2013-02-23,ODI,Eden Park,,0,0,0,0,,False,48,1,34,1,3,0,31,5,0,1,0,0,True,False
569242,928670cc,BJ Watling,New Zealand,England,2013-02-23,ODI,Eden Park,1.0,1,11,0,0,caught,True,0,0,0,0,0,0,0,0,0,3,0,0,False,False
569242,0605de92,HD Rutherford,New Zealand,England,2013-02-23,ODI,Eden Park,3.0,2,19,0,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
