match_id,player_id,player_name,team,opposition,date,format,venue,batting_position,runs,balls_faced,fours,sixes,dismissal_type,dismissed,balls_bowled,maidens,runs_conceded,wickets,wides,no_balls,dot_balls,fours_conceded,sixes_conceded,catches,run_outs,stumpings,team_won,player_of_match
1075507,7f8ecc51,AM Phangiso,South Africa,Bangladesh,2017-10-26,T20,Mangaung Oval,,0,0,0,0,,False,18,0,30,1,1,0,4,1,2,0,0,0,True,False
1075507,462d7c62,D Paterson,South Africa,Bangladesh,2017-10-26,T20,Mangaung Oval,,0,0,0,0,,False,24,0,29,2,2,0,11,3,0,0,0,0,True,False
1075507,b56dc5f7,BE Hendricks,South Africa,Bangladesh,2017-10-26,T20,Mangaung Oval,,0,0,0,0,,False,24,0,42,2,2,0,8,3,3,0,0,0,True,False
1075507,5fbe14fc,Imrul Kayes,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,1.0,10,11,1,0,caught,True,0,0,0,0,0,0,0,0,0,1,0,0,False,False
1075507,4d9f9686,Soumya Sarkar,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,2.0,47,34,5,2,lbw,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1075507,7dc35884,Shakib Al Hasan,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,3.0,13,8,3,0,caught,True,18,0,28,1,0,0,1,1,1,0,0,0,False,False
1075507,a94e08ea,Mushfiqur Rahim,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,4.0,13,8,1,1,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1075507,7147f314,Sabbir Rahman,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,5.0,19,18,0,2,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1075507,bf1d7d3e,Mahmudullah,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,6.0,3,4,0,0,caught,True,18,0,23,0,0,0,2,1,0,1,0,0,False,False
1075507,b3a28446,Mohammad Saifuddin,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,7.0,39,29,3,1,,False,12,0,20,0,0,0,1,3,0,0,0,0,False,False
1075507,c58b0108,Mehedi Hasan Miraz,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,8.0,14,8,1,1,bowled,True,24,0,31,2,0,0,5,1,1,0,0,0,False,False
1075507,ef18b66e,Taskin Ahmed,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,9.0,0,1,0,0,lbw,True,12,0,21,0,0,0,2,1,1,0,0,0,False,False
1075507,1a8eebbe,Shafiul Islam,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,10.0,1,3,0,0,caught,True,12,0,33,0,1,0,2,5,1,0,0,0,False,False
1075507,f56cd097,Rubel Hossain,Bangladesh,South Africa,2017-10-26,T20,Mangaung Oval,11.0,2,3,0,0,,False,24,0,34,1,3,1,8,4,0,0,0,0,False,False
1502744,2bcbcac3,A Limdawala,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",1.0,9,15,1,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1502744,602ebd4c,Sami Sohail,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",2.0,0,3,0,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1502744,f3ca5af8,G Kansonkho,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",3.0,0,5,0,0,caught,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1502744,56b41ed3,SY Nihute,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",4.0,7,15,0,0,caught,True,0,0,0,0,0,0,0,0,0,0,1,0,False,False
1502744,89394502,MA Baig,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",5.0,4,13,0,0,caught,True,12,0,15,0,1,0,5,2,0,0,0,0,False,False
1502744,ef4f539a,C Chete,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",6.0,0,1,0,0,bowled,True,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1502744,5570c4c1,M Choamba,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",7.0,16,17,1,1,caught,True,2,0,4,0,0,0,1,1,0,0,0,0,False,False
1502744,a4afc486,SZ Vayani,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",8.0,27,25,2,0,caught,True,24,0,22,0,0,0,11,2,0,0,1,0,False,False
1502744,8b7ce771,D Jakiel,Malawi,Nigeria,2025-09-26,T20,"Takashinga Sports Club, Highfield, Harare",9.0,18,22,0,0,,False,12,0,26,0,2,0,3,5,0,0,0,0,False,False
